"OTU_ID","taxonomy","Taxon","Taxon Level","Trophic Mode","Guild","Growth Morphology","Trait","Confidence Ranking"
"ASV_2664",";Coprinopsis;friesii","Coprinopsis","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_2665",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_267",";Zopfiella;NA","Zopfiella","13","Saprotroph","Dung Saprotroph","NULL","NULL","Highly Probable"
"ASV_2671",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2672",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_2678",";Thanatephorus;cucumeris","Thanatephorus","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_2679",";Colletotrichum;NA","Colletotrichum","13","Pathotroph-Symbiotroph","Endophyte-Plant Pathogen","Microfungus","NULL","Probable"
"ASV_268",";Chloridium;NA","Chloridium","13","Pathotroph-Saprotroph-Symbiotroph","Ectomycorrhizal-Endophyte-Plant Pathogen-Wood Saprotroph","NULL","NULL","Possible"
"ASV_2688",";Stenocarpella;maydis","Stenocarpella","13","Pathotroph","Plant Pathogen","Microfungus","NULL","Probable"
"ASV_2690",";Talaromyces;rugulosus","Talaromyces","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_2693",";Neosetophoma;samararum","Neosetophoma","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_2703",";Scytalidium;NA","Scytalidium","13","Saprotroph","Wood Saprotroph","NULL","Soft Rot","Probable"
"ASV_2706",";Metacordyceps;chlamydosporia","Metacordyceps","13","Pathotroph","Animal Pathogen","NULL","NULL","Probable"
"ASV_2709",";Thanatephorus;cucumeris","Thanatephorus","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_2710",";Sporidesmiella;NA","Sporidesmiella","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_2713",";Daldinia;NA","Daldinia","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_2716",";Paraglomus;NA","Paraglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2717",";Trichoderma;NA","Trichoderma","13","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Epiphyt-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_272",";Coprinopsis;friesii","Coprinopsis","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_2727",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2728",";Keissleriella;quadriseptata","Keissleriella","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_273",";Sarocladium;strictum","Sarocladium","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_2733",";Glomus;indicum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2737",";Capronia;semi-immersa","Capronia","13","Symbiotroph","Endophyte","Facultative Yeast","NULL","Highly Probable"
"ASV_2748",";Dictyosporium;heptasporum","Dictyosporium","13","Saprotroph","Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_275",";Funneliformis;mosseae","Funneliformis","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2750",";Hymenoscyphus;NA","Hymenoscyphus","13","Pathotroph-Saprotroph-Symbiotroph","Bryophyte Parasite-Ectomycorrhizal-Ericoid Mycorrhizal-Undefined Saprotroph","Microfungus; Dark Septate Microfungus","NULL","Possible"
"ASV_2752",";Pluteus;NA","Pluteus","13","Pathotroph-Saprotroph","Bryophyte Parasite-Litter Saprotroph-Wood Saprotroph","Agaricoid","White Rot","Probable"
"ASV_2755",";Mortierella;NA","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_276",";Septoglomus;viscosum","Septoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2762",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2765",";Dactylaria;mitrata","Dactylaria","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_2766",";Paraglomus;NA","Paraglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2780",";Orbilia;NA","Orbilia","13","Saprotroph","Wood Saprotroph","Microfungus","NULL","Probable"
"ASV_2782",";Aureobasidium;pullulans","Aureobasidium","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Epiphyte-Plant Pathogen-Undefined Saprotroph","Facultative Yeast","NULL","Possible"
"ASV_279",";Thelonectria;rubrococca","Thelonectria","13","Saprotroph","Leaf Saprotroph","NULL","NULL","Highly Probable"
"ASV_2790",";Conidiobolus;coronatus","Conidiobolus","13","Pathotroph","Animal Pathogen","NULL","NULL","Probable"
"ASV_2791",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2794",";Pseudogymnoascus;pannorum","Pseudogymnoascus","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Soil Saprotroph","NULL","NULL","Possible"
"ASV_2797",";Funneliformis;mosseae","Funneliformis","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_28",";Mortierella;elongata","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_280",";Rhizophagus;irregularis","Rhizophagus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2800",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_2801",";Mortierella;NA","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_281",";Acremonium;persicinum","Acremonium","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Microfungus","Soft Rot","Possible"
"ASV_2817",";Funneliformis;mosseae","Funneliformis","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2819",";Colletotrichum;NA","Colletotrichum","13","Pathotroph-Symbiotroph","Endophyte-Plant Pathogen","Microfungus","NULL","Probable"
"ASV_2828",";Funneliformis;mosseae","Funneliformis","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2837",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_285",";Gigaspora;NA","Gigaspora","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2851",";Pseudaleuria;NA","Pseudaleuria","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_2862",";Podospora;NA","Podospora","13","Saprotroph-Symbiotroph","Dung Saprotroph-Endophyte-Litter Saprotroph-Undefined Saprotroph","Microfungus","NULL","Possible"
"ASV_2864",";Mycocalicium;victoriae","Mycocalicium","13","Symbiotroph","Lichenized","Thallus","NULL","Possible"
"ASV_2867",";Glomus;indicum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2870",";Fusarium;armeniacum","Fusarium","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_2871",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_2878",";Septoglomus;constrictum","Septoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2881",";Ramicandelaber;NA","Ramicandelaber","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_2891",";Glomus;aggregatum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2892",";Glomus;indicum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2895",";Rhizophagus;irregularis","Rhizophagus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2899",";Cercospora;sojina","Cercospora","13","Pathotroph","Plant Pathogen","Microfungus","NULL","Probable"
"ASV_29",";Mycosphaerella;tassiana","Mycosphaerella","13","Pathotroph","Plant Pathogen","Microfungus","NULL","Probable"
"ASV_290",";Coprinopsis;friesii","Coprinopsis","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_2903",";Glomus;tetrastratosum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2913",";Leptosphaeria;NA","Leptosphaeria","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_292",";Efibula;americana","Efibula","13","Saprotroph","Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_2921",";Phaeosphaeria;NA","Phaeosphaeria","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_2927",";Rhizophagus;NA","Rhizophagus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2928",";Mortierella;NA","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_2929",";Chaetomium;angustispirale","Chaetomium","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Saprotroph-Wood Saprotroph","Microfungus","Soft Rot","Possible"
"ASV_293",";Glomus;tetrastratosum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2947",";Powellomyces;NA","Powellomyces","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_2948",";Kochiomyces;dichotomus","Kochiomyces","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_2951",";Chalara;heteroderae","Chalara","13","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Plant Pathogen-Wood Saprotroph","NULL","Soft Rot","Probable"
"ASV_2958",";Rhizophagus;irregularis","Rhizophagus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2962",";Trichopezizella;NA","Trichopezizella","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_2963",";Rhizophagus;irregularis","Rhizophagus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2964",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_2965",";Tetracladium;NA","Tetracladium","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_2966",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_297",";Mortierella;NA","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_2973",";Septoglomus;viscosum","Septoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2979",";Acaulospora;NA","Acaulospora","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2984",";Glomus;compressum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2985",";Funneliformis;mosseae","Funneliformis","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_2986",";Ramicandelaber;NA","Ramicandelaber","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_2990",";Tetracladium;apiense","Tetracladium","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_2995",";Tilletia;puccinelliae","Tilletia","13","Pathotroph","Plant Pathogen","Smut","NULL","Probable"
"ASV_30",";Gibberella;intricans","Gibberella","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_300",";Rhizophlyctis;NA","Rhizophlyctis","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_3001",";Rhizophagus;NA","Rhizophagus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3016",";Entoloma;NA","Entoloma","13","Pathotroph-Saprotroph-Symbiotroph","Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph","Agaricoid","NULL","Possible"
"ASV_3018",";Torula;NA","Torula","13","Pathotroph-Saprotroph","Endophyte-Plant Pathogen-Wood Saprotroph","NULL","Soft Rot","Probable"
"ASV_3019",";Mortierella;NA","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_3021",";Dactylaria;mitrata","Dactylaria","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_3029",";Phallus;rugulosus","Phallus","13","Saprotroph","Litter Saprotroph-Soil Saprotroph-Wood Saprotroph","Phalloid","White Rot","Probable"
"ASV_3030",";Chalara;heteroderae","Chalara","13","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Plant Pathogen-Wood Saprotroph","NULL","Soft Rot","Probable"
"ASV_3035",";Paraglomus;NA","Paraglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3036",";Trechispora;NA","Trechispora","13","Saprotroph","Wood Saprotroph","Corticioid","White Rot","Highly Probable"
"ASV_3039",";Kockovaella;litseae","Kockovaella","13","Symbiotroph","Epiphyte","Yeast","NULL","Probable"
"ASV_3043",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_3045",";Diversispora;NA","Diversispora","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_305",";Phaeosphaeria;NA","Phaeosphaeria","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_3050",";Funneliformis;mosseae","Funneliformis","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3051",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_3054",";Claroideoglomus;NA","Claroideoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3057",";Paraphoma;chrysanthemicola","Paraphoma","13","Pathotroph-Saprotroph","Leaf Saprotroph-Plant Pathogen-Undefined Saprotroph","NULL","Microfungus","Probable"
"ASV_3058",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_308",";Septoglomus;viscosum","Septoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3080",";Cladosporium;NA","Cladosporium","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_3081",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3083",";Corticifraga;peltigerae","Corticifraga","13","Pathotroph","Lichen Parasite","NULL","NULL","Possible"
"ASV_3091",";Mrakia;frigida","Mrakia","13","Saprotroph","Soil Saprotroph-Undefined Saprotroph","Yeast","NULL","Probable"
"ASV_3093",";Trichoderma;NA","Trichoderma","13","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Epiphyt-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_310",";Rhizophagus;irregularis","Rhizophagus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3100",";Capnobotryella;NA","Capnobotryella","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_3103",";Apodus;deciduus","Apodus","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_3107",";Aureobasidium;leucospermi","Aureobasidium","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Epiphyte-Plant Pathogen-Undefined Saprotroph","Facultative Yeast","NULL","Possible"
"ASV_311",";Aureobasidium;pullulans","Aureobasidium","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Epiphyte-Plant Pathogen-Undefined Saprotroph","Facultative Yeast","NULL","Possible"
"ASV_3110",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_3111",";Glomus;indicum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_312",";Cadophora;gregata","Cadophora","13","Symbiotroph","Endophyte","Microfungus","NULL","Highly Probable"
"ASV_3123",";Dioszegia;hungarica","Dioszegia","13","Saprotroph","Undefined Saprotroph","Yeast","NULL","Probable"
"ASV_3124",";Conidiobolus;coronatus","Conidiobolus","13","Pathotroph","Animal Pathogen","NULL","NULL","Probable"
"ASV_3127",";Claroideoglomus;NA","Claroideoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_313",";Mortierella;elongata","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_3130",";Conidiobolus;coronatus","Conidiobolus","13","Pathotroph","Animal Pathogen","NULL","NULL","Probable"
"ASV_3138",";Septoglomus;viscosum","Septoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3139",";Claroideoglomus;NA","Claroideoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_314",";Podospora;multipilosa","Podospora","13","Saprotroph-Symbiotroph","Dung Saprotroph-Endophyte-Litter Saprotroph-Undefined Saprotroph","Microfungus","NULL","Possible"
"ASV_3148",";Myrmecridium;schulzeri","Myrmecridium","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_3150",";Glomus;indicum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_316",";Exophiala;bonariae","Exophiala","13","Pathotroph-Saprotroph","Animal Pathogen-Undefined Saprotroph","Facultative Yeast","NULL","Probable"
"ASV_3162",";Syncephalis;plumigaleata","Syncephalis","13","Pathotroph","Fungal Parasite","NULL","NULL","Probable"
"ASV_3169",";Mortierella;alpina","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_317",";Trichoderma;NA","Trichoderma","13","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Epiphyt-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_3173",";Rhizophagus;irregularis","Rhizophagus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3175",";Leohumicola;NA","Leohumicola","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_3176",";Entoloma;NA","Entoloma","13","Pathotroph-Saprotroph-Symbiotroph","Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph","Agaricoid","NULL","Possible"
"ASV_3179",";Septoglomus;viscosum","Septoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_318",";Mrakia;frigida","Mrakia","13","Saprotroph","Soil Saprotroph-Undefined Saprotroph","Yeast","NULL","Probable"
"ASV_319",";Bipolaris;zeicola","Bipolaris","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_3195",";Glomus;compressum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3196",";Powellomyces;NA","Powellomyces","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_32",";Cladosporium;NA","Cladosporium","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_320",";Septoglomus;viscosum","Septoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3206",";Paraglomus;NA","Paraglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3207",";Keissleriella;taminensis","Keissleriella","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_3209",";Thanatephorus;cucumeris","Thanatephorus","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
